,latitude,longitude,city,num
5330,8.036249,124.626157,Tikalaan,1
5331,8.036497,98.832722,Ao Nang,1
5332,8.038011,126.414359,Lingig,1
5333,8.038671,80.906392,Minneriya,1
5334,8.03949,123.382276,Sominot,1
5335,8.039937,80.75552,Habarana,1
5336,8.040108,80.597935,Kekirawa,1
5337,8.040928,122.983363,Nasibac,1
5338,8.041589,80.953128,Hingurakgoda,1
5339,8.041964,124.212688,Bualan,1
5340,8.04415,123.795403,Tubod,1
5341,8.044898,126.061471,Trento,1
5342,8.04532,126.06184,Pangyan,1
5343,8.04532,126.06184,Trento,1
5344,8.045737,123.94326,Magsaysay,1
5345,8.04589,126.063679,Trento,1
5346,8.046389,126.061538,Unknown,1
5347,8.04912,124.693724,Camarenes,1
5348,8.05,124.983333,Songco,1
5349,8.05,126.066667,Trento district,1
5350,8.050528,125.872222,Binucayan,1
5351,8.0525,125.748611,Kauswagan,1
5352,8.052588,125.134932,Cabangahan,1
5353,8.052686,125.731745,Sabud,2
5354,8.055175,80.354145,Meegalawa,3
5355,8.055278,122.443889,Loay,1
5356,8.056576,79.955642,Karuwalagaswewe,1
5357,8.05668,123.352261,Barubuhan,1
5358,8.057028,123.791362,Unknown,2
5359,8.057269,125.33304,Mandahican,1
5360,8.057467,124.586061,San Rafael,1
5361,8.058913,125.861375,Binucayan,1
5362,8.059807,122.506778,Labason,2
5363,8.061447,122.932497,Tinuyop,1
5364,8.061865,123.750771,Tangub,1
5365,8.063064,122.573021,Ubay,1
5366,8.065973,124.260404,Pantar,1
5367,8.06611,124.25833,Pantar,1
5368,8.066667,123.75,Tangub,1
5369,8.066727,122.516607,Labason,1
5370,8.066793,122.744837,Tambalang,1
5371,8.067024,123.53479,Tambulig,1
5372,8.067144,125.891313,Sinubong,1
5373,8.06729,125.893414,Sinubong,1
5374,8.068792,125.488951,Bunucayan,1
5375,8.070107,123.412342,Sicpao,1
5376,8.070192,122.929564,Leon Postigo,1
5377,8.070379,126.060816,Basa,1
5378,8.070638,81.08887,Sungavila,1
5379,8.072572,125.95542,Veruela,1
5380,8.072742,125.95542,Veruela,1
5381,8.073279,123.737353,Fertig Hills,1
5382,8.07595,124.251438,Kalanganan,1
5383,8.076887,125.045419,Magsaysay,1
5384,8.079704,123.480389,Miligan,1
5385,8.079849,123.406442,Pictoran,1
5386,8.081882,123.103736,Pange,1
5387,8.083764,124.400317,Kapai,1
5388,8.084656,125.317127,Cabanglasan district,1
5389,8.086114,123.888289,Kolambugan,1
5390,8.087258,125.324677,Cabanglasan district,1
5391,8.087957,125.131226,Lagunitas,1
5392,8.089721,122.592846,Lupag,1
5393,8.090048,81.445443,Panichchankerni,1
5394,8.090201,125.323546,Iba,1
5395,8.091583,125.321819,Cabanglasan,1
5396,8.093981,123.45102,Mahayag,1
5397,8.094153,123.451311,Kaangayan,1
5398,8.094805,99.932066,Khuan Nong Khwa,1
5399,8.096466,123.487682,Molave,1
5400,8.098306,125.350683,Canangaan,1
5401,8.098851,122.918687,Santa Maria,1
5402,8.09998,126.366641,Mahayahay,1
5403,8.103952,125.130026,San Jose,1
5404,8.104186,123.494397,Molave district,2
5405,8.10833,124.22889,Payawan,1
5406,8.109069,122.758094,Salug,1
5407,8.109895,124.231044,Baloi district,1
5408,8.110727,122.7883,Salug,1
5409,8.111787,125.128183,Casisang,1
5410,8.112001,123.928871,San Roque,1
5411,8.112765,123.895483,Kolambugan,3
5412,8.113273,125.607828,Kauswagan,3
5413,8.113786,123.897734,Kolambugan,1
5414,8.11406,123.89685,Kolambugan,2
5415,8.114826,122.783307,Pucay,1
5416,8.115161,122.669979,Baybay,1
5417,8.115408,123.896522,Kolambugan,1
5418,8.115805,124.214161,Nangka,1
5419,8.115914,124.219662,Tuminado,1
5420,8.116667,81.166667,Devalagodella,1
5421,8.116667,124.216667,Baloi,1
5422,8.121517,124.217048,Nangka,1
5423,8.121913,126.047912,Imelda,1
5424,8.123469,123.053577,Bawa,1
5425,8.123819,123.434066,Mahayag,1
5426,8.125046,125.330138,Madaing,1
5427,8.126317,125.122472,Malaybalay,1
5428,8.130241,123.542008,Lower Liasan,1
5429,8.130604,125.127654,Malabalay,1
5430,8.130926,125.12709,Malaybalay,1
5431,8.131667,81.084444,Akbarpura,1
5432,8.132057,122.907136,Delusom,1
5433,8.132887,123.101174,Siayan,1
5434,8.133286,123.922605,Upper Kulasihan,1
5435,8.133333,123.1,Siayan,2
5436,8.13448,123.100002,Datagan,1
5437,8.135081,125.137957,Casisang,1
5438,8.135462,125.137908,Casisang,1
5439,8.13691,81.434079,Vakarai,5
5440,8.137645,125.12649,Gabunan,1
5441,8.139037,125.124999,Casisang,1
5442,8.140556,124.853333,Libona,1
5443,8.140833,81.105556,Palliyagodella,3
5444,8.14147,80.964733,Medirigiriya,1
5445,8.141655,123.339472,Libertad,1
5446,8.144374,124.127741,Tingintingin,2
5447,8.144427,80.411537,Eppawala,2
5448,8.147402,125.021736,Capitan Angel,1
5449,8.15086,124.386539,Kalilangan,1
5450,8.151341,124.25962,Inagongan,1
5451,8.154547,125.1333,Malaybalay,2
5452,8.154547,125.133301,Malaybalay,2
5453,8.155665,80.7093,Maha Diwulwewe,1
5454,8.155928,124.033906,Pagayawan,1
5455,8.156152,123.34587,Dumingag,1
5456,8.15632,123.346316,San Pedro,2
5457,8.156844,123.699564,Hoyohoy,1
5458,8.157284,124.158849,Purakan,1
5459,8.157809,123.846756,Ozamiz,6
5460,8.15781,123.846752,Ozamiz,2
5461,8.15781,123.846752,Ozamiz City,1
5462,8.159272,122.929573,Leon Postigo,1
5463,8.15944,123.368176,Salvador,1
5464,8.159856,124.097547,Kauswagan district,1
5465,8.16,80.237222,Sirimapura,1
5466,8.161256,123.958794,Maigo,2
5467,8.163357,125.129957,Unknown,4
5468,8.164299,124.282343,San Isidro,1
5469,8.166667,81.216667,Somawathiya Chaitiya,2
5470,8.166853,125.999676,Bunawan Brook,1
5471,8.169375,77.264315,Kottilpadu,1
5472,8.169768,124.15985,Linamon,1
5473,8.172524,124.203927,Maria Cristina,1
5474,8.176509,124.07578,Kauswagan,1
5475,8.179729,124.011225,Esperanza,1
5476,8.18027,77.745302,Idinthakarai,1
5477,8.180833,124.007222,Valentina,1
5478,8.182602,124.114554,Lapayan,1
5479,8.183063,126.350176,Bislig,1
5480,8.183553,126.349967,San Vicente,1
5481,8.185452,122.964146,Talinga,1
5482,8.187,125.853,Loreto,1
5483,8.187066,125.852931,Loreto,1
5484,8.187272,125.852816,Loreto,2
5485,8.187962,125.852918,Loreto,1
5486,8.188783,124.069413,Kawit,1
5487,8.189722,125.091667,Patpat,1
5488,8.190899,124.087955,Kauswagan,1
5489,8.192046,124.084995,Kauswagan,5
5490,8.192226,124.084918,Kauswagan,1
5491,8.193307,124.044522,Babalaya,1
5492,8.196758,125.06471,Patpat,1
5493,8.199564,80.632692,Sorivil,1
5494,8.199564,80.632692,Thambalagamuwa,1
5495,8.199564,80.632692,Unknown,1
5496,8.199634,125.027802,Dalwangan,1
5497,8.2,80.483333,Wellimundawa,1
5498,8.20529,123.264409,Licabang,1
5499,8.205367,123.801645,Clarin,1
5500,8.205395,123.802652,Clarin,1
5501,8.2075,79.903611,Puliyankulam,1
5502,8.208109,123.540173,Josefina,1
5503,8.209682,124.23956,Tubod,1
5504,8.213136,126.315939,Bislig,1
5505,8.213305,80.527176,Tirappane,1
5506,8.214854,123.542759,Josefina,1
5507,8.217222,81.001667,Bora Wewa,1
5508,8.217759,126.314871,Bislig,1
5509,8.220924,124.247191,Iligan,1
5510,8.222881,81.403858,Kathiraveli,1
5511,8.2239,126.154472,Bunawan Brook,1
5512,8.225147,123.429944,Pedagan,1
5513,8.225311,125.182447,Kibalabag,1
5514,8.226319,124.255961,Iligan City,1
5515,8.22777,124.244682,Iligan,1
5516,8.227855,124.337843,Rogongon,1
5517,8.228021,124.245242,Iligan,2
5518,8.228021,124.245242,lligan,2
5519,8.228119,124.238754,Iligan,3
5520,8.228173,126.271709,Coleto,1
5521,8.22833,124.237867,Iligan,2
5522,8.228647,124.245222,Iligan,1
5523,8.229316,124.611829,Talakag,1
5524,8.229316,124.611832,Talakag,1
5525,8.229528,79.759614,Kalpitiya,1
5526,8.229528,79.759614,Kalptiya district,1
5527,8.230454,124.245145,Iligan,2
5528,8.230461,123.006845,Sindangan,1
5529,8.231053,99.857142,Khuan Pang,1
5530,8.233759,123.000799,La Roche San Miguel,1
5531,8.234867,122.998349,Sindangan,1
5532,8.237317,124.997506,Cawayan,1
5533,8.239274,124.456908,Rogongon,1
5534,8.239826,124.370663,Diamyun,1
5535,8.240043,124.244766,Iligan,24
5536,8.242222,123.393889,San Isidro,1
5537,8.242778,126.2275,San Roque,1
5538,8.243333,125.001667,La Fortuna,1
5539,8.246064,126.229219,San Roque,1
5540,8.25,81.25,Vellai,2
5541,8.251043,125.716202,Langasian,1
5542,8.257222,81.01,Kon Wewa,1
5543,8.258316,123.60576,Don Victoriano Chiongbian,1
5544,8.258333,123.605833,Don Victoriano Chiongbian,1
5545,8.25974,124.558377,Besigan,1
5546,8.260319,123.363939,Nebo,1
5547,8.261036,125.609499,La Paz district,1
5548,8.261139,125.609547,Katalawan,1
5549,8.261139,125.609547,La Paz district,1
5550,8.262409,125.029065,Impalutao,1
5551,8.262724,80.208254,Nochchiyagama,1
5552,8.2655,125.02936,Cawayan,1
5553,8.266667,124.983333,Laportuna,1
5554,8.266954,123.101039,Siayan,1
5555,8.267743,123.385496,San Isidro,1
5556,8.268233,124.258461,Santa Filomena,1
5557,8.268645,125.739667,San Patricio,1
5558,8.26971,125.806337,Valentina,1
5559,8.270833,125.799722,La Paz,1
5560,8.272934,125.799743,La Paz,1
5561,8.272958,79.842354,Aruwakalu,1
5562,8.273082,79.880083,Eluwankulama,1
5563,8.273502,80.500775,Galkulama,1
5564,8.279249,123.699658,Namut,1
5565,8.280488,126.255202,Bingcongan,1
5566,8.289271,125.027471,Capitan Bayong,1
5567,8.293284,79.838428,Gangewadiya,1
5568,8.299322,123.584592,Tuno,1
5569,8.299469,125.112583,Buntungon,1
5570,8.299487,98.766707,Ao Luek district,1
5571,8.300405,81.369335,Ichchilampattai,1
5572,8.303934,125.109938,Bontongon,1
5573,8.304936,125.003254,Impasug-ong district,1
5574,8.3061,125.093932,Bontongon,1
5575,8.306702,124.259596,Paitan,1
5576,8.308775,123.600789,Napangan,1
5577,8.310013,125.999741,Rosario,2
5578,8.31178,126.004907,Cabantao,1
5579,8.312309,126.00867,Rosario,1
5580,8.312373,81.171508,Sittaru,1
5581,8.312616,126.003615,Rosario,1
5582,8.312616,126.003616,Marfil,1
5583,8.313322,126.009354,Bayugan 3,1
5584,8.316667,124.566667,Dansolihon,1
5585,8.324847,125.23593,Busdi,1
5586,8.324973,81.30074,Serunuware,8
5587,8.325026,77.183413,Padanthalumoodu,1
5588,8.331238,77.095439,Kulathoor,1
5589,8.331395,80.976489,Agbopura,1
5590,8.338611,125.796111,Comota,1
5591,8.340557,126.186992,Dona Carmen,1
5592,8.340676,126.010043,Cabantaw,1
5593,8.34111,124.25917,Lugait,1
5594,8.342063,124.259395,Lugait,1
5595,8.342306,125.648382,Lydia,1
5596,8.344865,124.436571,Limonda,1
5597,8.345058,124.976724,Sumilao,1
5598,8.345185,80.388133,Anuradhapura,22
5599,8.345185,80.388133,Anuradhapura District,4
5600,8.345185,80.388133,Anuradhapura district,8
5601,8.347757,81.008343,Potankudu,1
5602,8.349257,80.379493,Bogoda,1
5603,8.349393,81.285949,Kiliveddi,1
5604,8.351263,81.006993,Kantale,9
5605,8.356982,124.828766,San Miguel,1
5606,8.360618,126.016434,Anoling,1
5607,8.36153,126.015933,Santa Cruz,1
5608,8.363639,125.082253,Dumalaguing,1
5609,8.366369,81.072225,Wan Ela,4
5610,8.36782,124.868401,Manolo Fortich,2
5611,8.370811,81.319312,Seruwawila,4
5612,8.37107,126.30948,Tagasaka,1
5613,8.371111,81.229722,Neelapola,1
5614,8.371276,126.309401,Tagaska,1
5615,8.37182,126.337345,Hinatuan,1
5616,8.380612,124.704159,Libona,1
5617,8.38068,124.704146,Libona,1
5618,8.381414,80.588129,Seepukulam,1
5619,8.381583,126.002471,Rosario,1
5620,8.383211,124.698822,Sil-ipon,2
5621,8.383212,125.820122,Tacalogon,1
5622,8.385649,99.506173,Chawang district,1
5623,8.388542,125.082859,Impasug-Ong district,1
5624,8.388889,80.582778,Etawetunuwewa,1
5625,8.390432,123.717755,Roxas,1
5626,8.391111,99.821944,Unknown,2
5627,8.391309,80.44795,Saliyapura,2
5628,8.392174,98.451843,Takua Thung,1
5629,8.403497,81.324814,Thoppur,1
5630,8.403521,81.324905,Selvanagar,16
5631,8.404581,81.312434,Thoppur,8
5632,8.410029,81.26737,Pachchanur,4
5633,8.410556,80.051111,Wilpattu,3
5634,8.416667,81.3,Pallikudiyiruppu,2
5635,8.416667,125.116667,Impasug-ong,1
5636,8.416667,125.15,San Isidro,1
5637,8.416925,125.715619,Baylo,1
5638,8.417402,125.529355,San Pedro,1
5639,8.417602,125.522001,San Luis district,1
5640,8.418142,126.219685,Tagbina district,1
5641,8.420361,125.16948,Calabugao,1
5642,8.421558,124.502702,Bagocboc,1
5643,8.421877,125.839596,Unknown,8
5644,8.428259,125.686072,Don Alejandro,1
5645,8.430398,99.963122,Nakhon Si Thammarat,2
5646,8.430669,125.012355,Santiago,1
5647,8.432366,99.959998,Unknown,1
5648,8.43394,124.867936,Santo Nino,1
5649,8.435969,81.048554,Gantalawa,1
5650,8.43967,123.581517,Small Potongan,1
5651,8.439771,125.752588,Zillovia,1
5652,8.440107,80.504944,Rambewa,1
5653,8.440951,76.948462,Poonthura,1
5654,8.4425,123.022222,Jose Dalman,1
5655,8.445705,125.787864,Talacogon district,1
5656,8.446729,124.631033,Cagayan de Oro,1
5657,8.447594,124.645326,Macasandig,1
5658,8.449349,98.525241,Unknown,1
5659,8.45,126.166667,Santa Juana,1
5660,8.45,126.166667,Tagbina,3
5661,8.450309,125.752093,Zillovia,1
5662,8.454236,124.631898,Cagayan de Oro,1
5663,8.454237,124.631898,Cagayan de Oro,1
5664,8.454241,124.631964,Cagayan de Oro,1
5665,8.454354,81.291797,Kaddaiparichan,1
5666,8.455393,125.159241,Kalabugao,1
5667,8.456291,125.158779,Kalabugao,1
5668,8.457594,126.157642,Santa Juana,1
5669,8.457907,81.268402,Mutur,28
5670,8.458153,126.157312,Santa Fe,1
5671,8.459646,125.159755,Kalabugao,1
5672,8.460868,123.202257,Lipakan,1
5673,8.466397,125.137879,Sito Nasandigan,1
5674,8.469066,125.831184,Unknown,1
5675,8.471887,79.88397,Pallugaturai,1
5676,8.474003,126.118471,Santa Fe,1
5677,8.477161,125.746269,Balit,1
5678,8.477834,80.264451,Katukeliyawa,1
5679,8.477977,125.74539,San Luis,1
5680,8.478,125.744,Binacalan,1
5681,8.478,125.744,San Luis,1
5682,8.478217,125.745846,Balit,1
5683,8.478533,125.744797,Policarpo,1
5684,8.479444,126.120833,Santa Fe,1
5685,8.479979,125.746904,San Luis,1
5686,8.481584,125.744367,Policarpio,1
5687,8.482536,124.647404,Cagayan De Oro,1
5688,8.482536,124.647404,Cagayan de Oro,3
5689,8.48333,123.8,Oroquieta,1
5690,8.483379,124.646575,Cagayan de Oro,1
5691,8.484597,124.643219,Cagayan de Oro,1
5692,8.485491,126.046919,Guinhalinan,1
5693,8.486481,123.804648,Unknown,1
5694,8.486497,126.047207,Guinhalinan,1
5695,8.486747,123.807434,Unknown,1
5696,8.486803,124.645818,Cagayan de Oro,3
5697,8.487969,124.650082,Unknown,4
5698,8.488204,126.083977,Mati,1
5699,8.489579,124.651478,Cagayan de Oro,3
5700,8.491345,124.593079,Iponan,1
5701,8.491553,80.201028,Mahawilachchiya,1
5702,8.49194,125.163761,Hagpa,1
5703,8.4925,80.493889,Katugampola,1
5704,8.496142,76.943725,Thiruvananthapuram,4
5705,8.497778,123.269722,Tuburan,1
5706,8.497948,81.184081,Kinniya,5
5707,8.499728,81.094412,Thampalakamam,5
5708,8.501688,79.780638,Baththalangamuwa,1
5709,8.504375,124.619205,Bulua,1
5710,8.504613,125.740872,Santa Josefa,1
5711,8.505543,125.740688,Unknown,1
5712,8.508179,77.000535,Thiruvananthapuram,1
5713,8.509558,124.650732,Bonbon,1
5714,8.510029,125.967587,Bitan-agan,1
5715,8.512407,123.246152,Piao,1
5716,8.512891,124.309079,Initao,1
5717,8.51568,123.25448,Nabilid,1
5718,8.515833,80.639167,Baduwewa,1
5719,8.516364,125.404632,Mahagsay,1
5720,8.518432,123.09752,Manukan District,1
5721,8.5186,125.43145,Mahagsay,1
5722,8.52307,126.126277,Unknown,1
5723,8.523333,80.643889,Wewalkatiya,2
5724,8.526701,126.114407,Sitio Mabog,1
5725,8.529722,123.624167,Salvador,1
5726,8.531386,123.364368,Polanco,2
5727,8.531667,80.668889,Ratmalgahawewa,1
5728,8.53528,126.12139,Barobo,1
5729,8.535698,117.433977,Rio Tuba,1
5730,8.537056,126.119442,Barabo,1
5731,8.537672,80.382038,Tammane Elawaka,1
5732,8.538231,126.119813,Barobo,1
5733,8.53839,80.49328,Medawachchiya,2
5734,8.540491,126.114476,Bitaugan,1
5735,8.540491,126.114476,Hanayan,1
5736,8.540491,126.114476,Unknown,1
5737,8.541447,81.192318,Tirukkalkudah,1
5738,8.544784,125.444062,Mahagsay,1
5739,8.550101,80.83264,Horowupatana,3
5740,8.557006,80.539332,Lenogama,1
5741,8.557634,81.149618,Kapalturai,1
5742,8.565139,125.522394,Esperanza,2
5743,8.568333,99.248333,Phrasaeng district,1
5744,8.5686,125.521584,Maliwanag,1
5745,8.569687,81.173703,Sardhapura,1
5746,8.572344,80.25288,Thanthirimale,2
5747,8.573098,123.345604,Dipolog,1
5748,8.574317,124.443452,Laguindingan,1
5749,8.577826,81.218716,Trincomalee,1
5750,8.577826,81.218719,Digampathaha,1
5751,8.577826,81.218719,Trincomalee,136
5752,8.578528,125.898704,Prosperidad,2
5753,8.578892,125.897509,Prosperidad,1
5754,8.581552,123.344275,Unknown,2
5755,8.582775,123.342894,Dipolog,1
5756,8.582888,125.899696,Prosperidad,1
5757,8.583665,123.341176,Dipolog,1
5758,8.584932,123.338499,Dipolog,1
5759,8.584974,123.342845,Dipolog,3
5760,8.586613,123.340899,Dipolog,1
5761,8.587025,123.342026,Unknown,1
5762,8.588406,123.33978,Dipolog City,1
5763,8.588406,123.33978,Plaridel,1
5764,8.588406,123.33978,Unknown,1
5765,8.589444,80.835,Morawewa,13
5766,8.589609,123.404769,Banonong,1
5767,8.591197,125.886192,Los Arcos,1
5768,8.5922,81.196796,Trincomalee District,7
5769,8.5922,81.196796,Trincomalee district,26
5770,8.59878,81.187152,Kanniya,1
5771,8.598901,125.917096,Prosperidad,1
5772,8.599669,124.808988,Kalingan,1
5773,8.6,125.916667,Prosperidad,2
5774,8.602313,77.001235,Nedumangad,1
5775,8.602355,125.915755,Sitio Maitum,1
5776,8.602392,125.871558,Prosperidad district,1
5777,8.602921,81.008283,Morawewa,1
5778,8.603337,125.914121,Prosperidad district,1
5779,8.607868,125.91601,Poblacion,1
5780,8.608131,77.004667,Nedumangad,1
5781,8.608889,125.3325,Sinacungan,1
5782,8.611336,124.894798,Mat-I,1
5783,8.612029,99.345112,Tambon Dhung Luang,1
5784,8.612029,99.345112,Wiang Sa district,1
5785,8.612703,124.8929,Claveria,1
5786,8.612842,80.462876,Punewa,1
5787,8.615114,123.7167,Looc,1
5788,8.617308,125.984131,Los Arcos,1
5789,8.618699,125.492421,Bunaguit,1
5790,8.62513,81.03268,Pankulam,2
5791,8.628203,117.451236,Culandanum,1
5792,8.6325,81.11,Kittuoothu,1
5793,8.632745,126.095013,Lianga,1
5794,8.632819,126.094565,San Isidro,1
5795,8.63292,125.991769,Magsaysay,1
5796,8.632983,126.094322,Lianga district,1
5797,8.633052,126.095835,Lianga,2
5798,8.633053,81.217396,Sambaltivu,2
5799,8.633418,126.094467,Lianga,1
5800,8.633831,126.094476,Hanayan,1
5801,8.636616,126.067595,Liatimco,1
5802,8.640677,80.999539,Kambakoddai,1
5803,8.641085,80.669598,Kabithigollewa,1
5804,8.641085,80.669598,Kebethegollawa,12
5805,8.641667,80.425,Mahakongaskade,1
5806,8.64338,80.341889,Kandaikulam,1
5807,8.643644,125.352112,Kinamaybay,1
5808,8.644021,125.94552,Unknown,1
5809,8.645462,99.311828,Wiang Sa,1
5810,8.645676,81.171028,Velgam Vehera,1
5811,8.645833,81.075,Pan Medewachchiya,1
5812,8.645906,99.94092,Tha Sala district,1
5813,8.647727,125.973794,Libertad,1
5814,8.647893,126.096611,Banahao,1
5815,8.649457,124.752497,Danao,1
5816,8.649767,123.419008,Masidlakon,1
5817,8.655151,98.252151,Khuek Khak,1
5818,8.655166,98.251252,Ban Nang Niang,2
5819,8.655784,123.424444,Dapitan,1
5820,8.656259,117.510498,Tarusan,2
5821,8.661552,126.113797,Diatagon,1
5822,8.661871,125.65418,Esperanza,1
5823,8.663444,80.396516,Madavaithyakulam,1
5824,8.66455,126.063505,Banahao,1
5825,8.665556,80.391389,Mathawathakulam,1
5826,8.665596,80.296238,Cheddikulam,10
5827,8.666667,80.4,Ulukkumana,1
5828,8.666667,117.616667,Bataraza,1
5829,8.669167,80.326111,Nelu Kulam,2
5830,8.670193,125.967069,Mabuhay,1
5831,8.672499,117.559443,Mahilud,1
5832,8.673704,117.627555,Bataraza,1
5833,8.674343,80.955974,Gomarankadawala,1
5834,8.674814,126.137768,Diatagon,1
5835,8.675556,80.707778,Mahametiyawa,1
5836,8.67694,125.64694,Kinamaybay,1
5837,8.677388,117.341767,Culasian,1
5838,8.678898,125.975109,Mabuhay,1
5839,8.682778,80.498611,Rambakulam,1
5840,8.683174,126.06148,San Isidro,1
5841,8.692733,81.188529,Nilaveli,3
5842,8.69693,125.131872,Hindangon,1
5843,8.698314,124.979063,Pelaez,1
5844,8.698915,80.417397,Pavat Kulam,1
5845,8.700618,80.390916,Awarantalawa,1
5846,8.707899,124.760268,Hermano,1
5847,8.713709,125.722517,Maygatasan,1
5848,8.713913,77.756652,Tirunelveli,1
5849,8.714863,125.749679,Wawa,1
5850,8.715891,125.751038,Bayugan,1
5851,8.715891,125.751039,Bayugan,2
5852,8.715891,125.751039,Bayugan City,1
5853,8.720182,124.928455,Bulahan,1
5854,8.720383,80.507492,Samalankulam,1
5855,8.720833,80.564167,Manniyarkulama,1
5856,8.72125,80.364853,Varikuttiuruwa,2
5857,8.724413,126.184971,Gata,1
5858,8.724741,80.377,Nelunkulama,1
5859,8.726075,80.674999,Yakawewa,2
5860,8.731382,126.202814,San Agustin,1
5861,8.732814,77.700021,Tamil Nadu,1
5862,8.733056,76.716667,Varkala,1
5863,8.735506,80.479927,Pandarikulam,3
5864,8.737531,80.506334,Kovikulam,1
5865,8.738157,80.477147,Vavuniya District,11
5866,8.738157,80.477147,Vavuniya district,11
5867,8.73865,80.47795,Vavuniya district,1
5868,8.739693,80.484097,Thavasikulam,2
5869,8.741389,80.389444,Chekkadippulavu,1
5870,8.742664,124.780998,San Juan,1
5871,8.743664,126.221433,San Agustin,1
5872,8.74368,124.775952,Balingasag,1
5873,8.743889,125.066605,Alagatan,1
5874,8.744024,124.776528,Balingasag,2
5875,8.744462,124.781605,Balingasag district,1
5876,8.744484,124.781612,Quezon Heights,1
5877,8.744872,124.782494,Kibanban,1
5878,8.745044,124.776818,Balingasag,1
5879,8.7454,125.590199,Lingayao,1
5880,8.745833,123.222222,Aliguay,1
5881,8.750112,124.797942,San Juan,1
5882,8.751521,79.9505,Silavathurai,2
5883,8.753956,80.501687,Vavuniya district,2
5884,8.75453,80.501847,Vavuniya district,1
5885,8.757816,80.487907,Vavuniya,108
5886,8.757816,80.487911,Vavuniya,1
5887,8.758089,125.280762,Simbalan,1
5888,8.758981,80.984445,Kivulakade,1
5889,8.764596,78.144057,Thoothukudi,1
5890,8.766104,126.238398,Santo Nino,1
5891,8.767222,80.91,Dutu Wewa,1
5892,8.768889,80.302222,Pandisurichchan,1
5893,8.769267,99.145615,Khian Sa district,1
5894,8.773608,125.830004,New Salem,1
5895,8.774378,80.483402,Thirunavatkulam,1
5896,8.774965,80.452817,Ganespuram,1
5897,8.776389,80.452778,Ganeshapuram,1
5898,8.777671,125.569341,Tungao,1
5899,8.777752,125.569716,Tangao,1
5900,8.777991,125.569465,Tangao,1
5901,8.778603,80.485242,Thandikulam,5
5902,8.779225,124.805889,Napaliran,1
5903,8.783365,124.820655,Kibanban district,1
5904,8.785598,80.41596,Pampaimadu,2
5905,8.792316,80.466026,Veppankulam,2
5906,8.792778,125.576667,San Mateo,1
5907,8.793432,125.579464,San Mateo,1
5908,8.793517,125.341139,Lower Olave,2
5909,8.793608,125.580239,San Mateo,1
5910,8.799167,80.271111,Periyathampanai,2
5911,8.8,124.783333,Lagonglong,2
5912,8.800278,99.363611,Ban Na San district,1
5913,8.800343,126.300013,Antipolo,1
5914,8.800501,126.300016,Amontay,1
5915,8.800893,126.299836,Marihatag,1
5916,8.80119,125.422184,Lower Olave,1
5917,8.801867,126.30035,Marihatag,1
5918,8.802481,126.300943,Marihatag,1
5919,8.802795,124.797429,Umagos,1
5920,8.807483,124.790124,Lagonglong,1
5921,8.8075,80.021667,Adamkulam,1
5922,8.810264,125.525615,Manila de Bugabus,1
5923,8.810398,125.10698,Mimbalite,1
5924,8.81041,80.4615,Sasthrikulankulam,1
5925,8.812328,125.585473,San Mateo,1
5926,8.81342,80.546623,Mamaduwa,2
5927,8.815466,76.668576,Paravur,1
5928,8.816027,125.70002,Sibagat,1
5929,8.816667,125.7,Los Arcos,1
5930,8.816667,125.7,Sibagat,1
5931,8.816819,125.586364,San Mateo,1
5932,8.818475,125.69826,Sibagat,1
5933,8.818752,125.103207,Gingoog,1
5934,8.81942,117.786178,Brooke's Point district,1
5935,8.822198,125.100987,Gingoog,1
5936,8.822313,125.693318,Sibagat district,1
5937,8.822983,125.699921,Sibagat,1
5938,8.82299,125.097636,Gingoog,1
5939,8.823231,125.694214,Sibagat,1
5940,8.823889,124.805,Dampil,1
5941,8.8245,81.0955,Kuchchaveli,4
5942,8.82703,126.294545,Unknown,1
5943,8.827214,125.100586,Gingoog,2
5944,8.827689,125.099855,Gingoog,1
5945,8.8341,80.760739,Padaviya,5
5946,8.834273,80.051047,Murunkan,9
5947,8.834771,117.878516,Barong Barong,1
5948,8.834907,125.210759,Sioan,1
5949,8.84403,125.985996,Bolhoon,1
5950,8.85,80.033333,Murungan,1
5951,8.850162,124.836494,Alipuaton,1
5952,8.857933,125.731428,Del Rio,1
5953,8.859,124.789,Salay,1
5954,8.859709,124.788662,Salay,1
5955,8.861963,124.78942,Salay,1
5956,8.862991,125.975438,Bolhoon,1
5957,8.864636,77.496008,Alangulam,1
5958,8.865767,126.040405,Libas Sud,1
5959,8.865817,125.55835,Amparo,1
5960,8.86656,80.5093,Omantai,7
5961,8.86656,80.5093,Omanthai,1
5962,8.866664,126.036107,Libas Sud,1
5963,8.868648,126.050244,Libas Sud,1
5964,8.869808,125.42743,Kitondaw,1
5965,8.87286,81.032324,Thiriyaya,2
5966,8.875185,117.503077,Punta Baja,1
5967,8.879689,126.022192,San Miguel district,1
5968,8.879722,125.341111,Jaguimitan,1
5969,8.880206,124.868101,Kaulayanan,1
5970,8.882988,125.997348,Mahayag,1
5971,8.883274,126.000161,Miguel,1
5972,8.883333,126.0,San Miguel,2
5973,8.884054,126.001038,San Miguel,1
5974,8.885,99.31,Ban Na Doem district,1
5975,8.885503,80.276733,Iranirrippu,1
5976,8.885503,80.276733,Kulumadu,1
5977,8.885503,80.276733,Punchisigiriya,1
5978,8.885503,80.276733,Rektavaikkal,1
